feature,symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
4930487H11Rik,4930487H11Rik,5.4791,1.0342,0.743,1.392,0.1639,1
4930503B20Rik,4930503B20Rik,1.159,1.2651,1.3996,0.9039,0.3661,1
4930503E14Rik,4930503E14Rik,0.7363,2.0308,1.6522,1.2292,0.219,1
4930503L19Rik,4930503L19Rik,347.2047,0.2441,0.1872,1.304,0.1922,1
4930505A04Rik,4930505A04Rik,2.5428,0.1574,0.9873,0.1595,0.8733,1
4930506C21Rik,4930506C21Rik,10.0926,-0.0565,0.4472,-0.1263,0.8995,1
4930507D05Rik,4930507D05Rik,4.1915,-0.2098,0.7113,-0.2949,0.7681,1
4930509E16Rik,4930509E16Rik,1.2692,0.6894,1.3088,0.5267,0.5984,1
4930511M06Rik,4930511M06Rik,3.9655,0.2576,0.805,0.32,0.7489,1
4930512B01Rik,4930512B01Rik,1.1508,-1.8639,1.5382,-1.2117,0.2256,1
4930513N10Rik,4930513N10Rik,26.4232,0.2706,0.2924,0.9256,0.3547,1
4930515B02Rik,4930515B02Rik,1.0608,0.8212,1.6398,0.5008,0.6165,1
4930515G01Rik,4930515G01Rik,28.029,0.0536,0.3173,0.169,0.8658,1
4930519G04Rik,4930519G04Rik,0.6281,-1.7313,1.9076,-0.9076,0.3641,1
4930520O04Rik,4930520O04Rik,17.9916,0.1501,0.3833,0.3917,0.6953,1
4930523C07Rik,4930523C07Rik,189.9067,0.0322,0.1447,0.2224,0.824,1
4930525G20Rik,4930525G20Rik,0.5218,-2.4522,1.9158,-1.28,0.2005,1
4930526I15Rik,4930526I15Rik,168.8171,-0.136,0.1422,-0.956,0.3391,1
4930528A17Rik,4930528A17Rik,9.2395,0.1323,0.4926,0.2686,0.7883,1
4930538K18Rik,4930538K18Rik,12.7686,0.3069,0.4259,0.7206,0.4712,1
4930539E08Rik,4930539E08Rik,0.318,0.6957,2.5589,0.2719,0.7857,1
4930539J05Rik,4930539J05Rik,54.736,0.4271,0.236,1.8095,0.0704,1
4930543E12Rik,4930543E12Rik,1.1424,0.1126,1.3598,0.0828,0.934,1
4930544D05Rik,4930544D05Rik,0.6192,-1.3467,1.9433,-0.693,0.4883,1
4930544M13Rik,4930544M13Rik,1.2686,0.3469,1.2349,0.2809,0.7788,1
4930546K05Rik,4930546K05Rik,1.5874,1.8792,1.2189,1.5418,0.1231,1
4930547E08Rik,4930547E08Rik,0.5345,2.601,2.1198,1.227,0.2198,1
4930548H24Rik,4930548H24Rik,0.94,2.3982,1.7773,1.3493,0.1772,1
4930549G23Rik,4930549G23Rik,6.292,-0.3994,0.6035,-0.6618,0.5081,1
4930550C14Rik,4930550C14Rik,2.4186,0.6189,1.0293,0.6013,0.5477,1
4930550L24Rik,4930550L24Rik,79.2478,0.0462,0.2313,0.1996,0.8418,1
4930552P12Rik,4930552P12Rik,0.9389,-0.3909,1.4214,-0.275,0.7833,1
4930554I06Rik,4930554I06Rik,0.4277,1.1909,2.3814,0.5001,0.617,1
4930556M19Rik,4930556M19Rik,61.158,0.1024,0.2668,0.3839,0.7011,1
4930557K07Rik,4930557K07Rik,15.5664,0.2401,0.4245,0.5657,0.5716,1
4930558C23Rik,4930558C23Rik,1.49,0.416,1.1674,0.3564,0.7215,1
4930558J18Rik,4930558J18Rik,25.4255,-0.3356,0.3677,-0.9128,0.3614,1
4930558K02Rik,4930558K02Rik,0.3192,0.7004,2.556,0.274,0.7841,1
4930562C15Rik,4930562C15Rik,1.1618,-0.0699,1.2369,-0.0565,0.9549,1
4930562F07Rik,4930562F07Rik,2.2159,-0.2359,0.9576,-0.2463,0.8054,1
4930563E22Rik,4930563E22Rik,30.6358,-0.0227,0.3667,-0.0618,0.9507,1
4930565N06Rik,4930565N06Rik,4.8877,0.0407,0.9084,0.0448,0.9643,1
4930570G19Rik,4930570G19Rik,2.7419,-0.2214,0.9863,-0.2245,0.8224,1
4930577N17Rik,4930577N17Rik,20.6603,-0.0177,0.3314,-0.0535,0.9573,1
4930578M01Rik,4930578M01Rik,6.3416,-0.4061,0.6513,-0.6234,0.533,1
4930579G18Rik,4930579G18Rik,152.6097,0.0622,0.1586,0.3922,0.6949,1
4930579G24Rik,4930579G24Rik,426.7239,-0.1686,0.1617,-1.0429,0.297,1
4930579K19Rik,4930579K19Rik,6.9347,-0.1415,0.5878,-0.2407,0.8098,1
4930579P08Rik,4930579P08Rik,1.1564,-0.4549,1.3378,-0.34,0.7338,1
4930581F22Rik,4930581F22Rik,38.5407,0.3786,0.2488,1.5218,0.1281,1
4930590J08Rik,4930590J08Rik,2.4185,0.327,0.861,0.3797,0.7041,1
4930592A05Rik,4930592A05Rik,1.0549,-0.4269,1.5599,-0.2737,0.7843,1
4930593A02Rik,4930593A02Rik,2.3062,0.6188,1.0421,0.5938,0.5527,1
4930595D18Rik,4930595D18Rik,0.9558,-0.3,1.5132,-0.1983,0.8428,1
4930599N23Rik,4930599N23Rik,1.2641,-0.1709,1.1816,-0.1447,0.885,1
4931402G19Rik,4931402G19Rik,1.0589,-0.4421,1.7641,-0.2506,0.8021,1
4931403E22Rik,4931403E22Rik,2.4203,1.3114,0.9365,1.4004,0.1614,1
4931403G20Rik,4931403G20Rik,4.296,-0.3206,0.7407,-0.4328,0.6651,1
4931406C07Rik,4931406C07Rik,1689.8717,-0.0265,0.0683,-0.3872,0.6986,1
4931406P16Rik,4931406P16Rik,2351.3701,0.0694,0.1402,0.4952,0.6204,1
4931408D14Rik,4931408D14Rik,3.8996,0.2021,0.7297,0.2769,0.7818,1
4931414P19Rik,4931414P19Rik,385.3297,-0.0719,0.0934,-0.77,0.4413,1
4931428F04Rik,4931428F04Rik,286.8569,-0.2032,0.1384,-1.4686,0.1419,1
4931431C16Rik,4931431C16Rik,7.6469,-0.5601,0.5954,-0.9406,0.3469,1
4931440F15Rik,4931440F15Rik,1.2569,0.2168,1.3502,0.1606,0.8724,1
4931440J10Rik,4931440J10Rik,0.9504,-0.1256,1.5887,-0.079,0.937,1
4931440P22Rik,4931440P22Rik,9.8964,0.1118,0.4717,0.2369,0.8127,1
4932411N23Rik,4932411N23Rik,0.6271,-0.4303,1.9592,-0.2196,0.8262,1
4932416H05Rik,4932416H05Rik,106.7011,0.1598,0.15,1.0649,0.2869,1
4932418E24Rik,4932418E24Rik,0.8523,-0.6649,2.1047,-0.3159,0.7521,1
4932438A13Rik,4932438A13Rik,1372.8622,0.2559,0.2675,0.9565,0.3388,1
4932438H23Rik,4932438H23Rik,1.0457,-0.3305,1.7865,-0.185,0.8532,1
4932441J04Rik,4932441J04Rik,7.1271,-0.0552,0.5224,-0.1056,0.9159,1
4932443I19Rik,4932443I19Rik,0.6204,1.6326,2.2967,0.7109,0.4772,1
4933402D24Rik,4933402D24Rik,7.4678,-0.4189,0.6042,-0.6934,0.488,1
4933402E13Rik,4933402E13Rik,0.4169,0.7875,2.443,0.3224,0.7472,1
4933402J07Rik,4933402J07Rik,0.7336,0.1421,1.6966,0.0838,0.9333,1
4933402P03Rik,4933402P03Rik,0.6201,0.0073,2.0171,0.0036,0.9971,1
4933403O08Rik,4933403O08Rik,0.427,1.189,2.3819,0.4992,0.6177,1
4933404O12Rik,4933404O12Rik,630.1874,-0.1302,0.1154,-1.1278,0.2594,1
4933405D12Rik,4933405D12Rik,1.3711,-0.0847,1.2998,-0.0652,0.948,1
4933405E24Rik,4933405E24Rik,0.3194,-0.6836,2.5555,-0.2675,0.7891,1
4933405L10Rik,4933405L10Rik,3.0732,0.1733,0.8114,0.2136,0.8309,1
4933406C10Rik,4933406C10Rik,10.8571,0.1957,0.603,0.3245,0.7456,1
4933406G16Rik,4933406G16Rik,0.7346,-1.025,1.6999,-0.603,0.5465,1
4933406I18Rik,4933406I18Rik,2.5207,0.0119,0.9431,0.0126,0.9899,1
4933407K13Rik,4933407K13Rik,84.9492,0.3513,0.2569,1.3671,0.1716,1
4933408B17Rik,4933408B17Rik,5.9868,0.8358,0.7064,1.1832,0.2367,1
4933408J17Rik,4933408J17Rik,0.7251,-0.5967,1.9471,-0.3064,0.7593,1
4933411K16Rik,4933411K16Rik,10.6265,-0.1462,0.4111,-0.3557,0.7221,1
4933412E12Rik,4933412E12Rik,265.0853,-0.1229,0.1373,-0.895,0.3708,1
4933413G19Rik,4933413G19Rik,1.154,0.3143,1.4056,0.2236,0.8231,1
4933413J09Rik,4933413J09Rik,11.0324,0.7167,0.4397,1.6302,0.1031,1
4933417D19Rik,4933417D19Rik,5.789,0.0648,0.5934,0.1092,0.913,1
4933417E11Rik,4933417E11Rik,8.2282,0.3752,0.4766,0.7873,0.4311,1
4933421O10Rik,4933421O10Rik,95.1854,0.2968,0.2904,1.0221,0.3067,1
4933422A05Rik,4933422A05Rik,0.7354,-1.021,1.699,-0.6009,0.5479,1
4933424G06Rik,4933424G06Rik,3.1564,0.4378,0.7844,0.5582,0.5767,1
4933425B07Rik,4933425B07Rik,0.734,0.1471,1.6968,0.0867,0.9309,1
4933427D06Rik,4933427D06Rik,0.6367,-1.8564,2.1591,-0.8598,0.3899,1
4933427D14Rik,4933427D14Rik,484.6709,0.1763,0.1209,1.4589,0.1446,1
4933427E11Rik,4933427E11Rik,5.1548,-0.5305,0.6319,-0.8395,0.4012,1
4933427G17Rik,4933427G17Rik,2.5315,-0.5873,0.9008,-0.6519,0.5144,1
4933428G20Rik,4933428G20Rik,15.1012,0.3307,0.4384,0.7543,0.4506,1
4933430H16Rik,4933430H16Rik,0.6344,0.0035,2.2597,0.0016,0.9988,1
4933430I17Rik,4933430I17Rik,23.2288,-0.0984,0.3435,-0.2864,0.7746,1
4933431E20Rik,4933431E20Rik,249.9842,0.0376,0.1333,0.2821,0.7779,1
4933431G14Rik,4933431G14Rik,1.4934,0.0176,1.4711,0.012,0.9904,1
4933432I09Rik,4933432I09Rik,0.5225,0.0775,2.0478,0.0378,0.9698,1
4933433C11Rik,4933433C11Rik,0.8415,-0.4958,1.5056,-0.3293,0.7419,1
4933433G15Rik,4933433G15Rik,2.6282,0.3023,0.9036,0.3346,0.7379,1
4933433G19Rik,4933433G19Rik,3.9926,0.2851,0.6755,0.422,0.673,1
4933433H22Rik,4933433H22Rik,7.9557,-0.6776,0.5417,-1.2509,0.211,1
4933434E20Rik,4933434E20Rik,1998.0208,0.043,0.0953,0.4508,0.6521,1
4933439C10Rik,4933439C10Rik,42.3793,-0.1367,0.2675,-0.511,0.6093,1
4933440M02Rik,4933440M02Rik,3.7357,-1.0108,0.9808,-1.0305,0.3028,1
5031410I06Rik,5031410I06Rik,0.5137,-0.7623,2.3283,-0.3274,0.7434,1
5031414D18Rik,5031414D18Rik,58.9071,-0.1071,0.2283,-0.4692,0.6389,1
5031425E22Rik,5031425E22Rik,155.4559,0.1731,0.1752,0.9883,0.323,1
5031425F14Rik,5031425F14Rik,1.6718,-1.8901,1.4268,-1.3247,0.1853,1
5031426D15Rik,5031426D15Rik,3.3586,1.057,0.7746,1.3645,0.1724,1
5031434C07Rik,5031434C07Rik,1.4758,0.9588,1.2553,0.7638,0.445,1
5031434O11Rik,5031434O11Rik,4.2296,0.1558,0.7433,0.2096,0.834,1
5031439G07Rik,5031439G07Rik,3787.2458,-0.139,0.0979,-1.4203,0.1555,1
5033403F01Rik,5033403F01Rik,7.857,-0.3289,0.52,-0.6324,0.5271,1
5033406O09Rik,5033406O09Rik,2.741,0.1002,0.9177,0.1092,0.913,1
5330411J11Rik,5330411J11Rik,4.0958,-0.0064,0.7618,-0.0085,0.9933,1
5330417C22Rik,5330417C22Rik,1.0586,0.8363,1.5557,0.5375,0.5909,1
5330426P16Rik,5330426P16Rik,264.8414,-0.0071,0.1096,-0.0652,0.948,1
5330434G04Rik,5330434G04Rik,0.3175,-0.6833,2.5592,-0.267,0.7895,1
5430402O13Rik,5430402O13Rik,2.5179,-0.0726,0.959,-0.0757,0.9397,1
5430403N17Rik,5430403N17Rik,0.7428,0.3942,1.6246,0.2426,0.8083,1
5430405H02Rik,5430405H02Rik,30.2474,0.1947,0.2649,0.7349,0.4624,1
5430416N02Rik,5430416N02Rik,154.8736,0.2993,0.1696,1.7646,0.0776,1
5430416O09Rik,5430416O09Rik,3.2695,0.1781,0.7527,0.2366,0.813,1
5430419D17Rik,5430419D17Rik,8.5998,-0.0148,0.495,-0.0299,0.9762,1
5430425K12Rik,5430425K12Rik,1.2677,0.1722,1.2762,0.135,0.8926,1
5430427O19Rik,5430427O19Rik,2.9741,0.583,0.9656,0.6038,0.546,1
5430431A17Rik,5430431A17Rik,47.9644,0.532,0.3526,1.5089,0.1313,1
5430440P10Rik,5430440P10Rik,1.3537,-2.1516,1.7224,-1.2492,0.2116,1
5530601H04Rik,5530601H04Rik,371.8673,0.0585,0.0927,0.6304,0.5284,1
5730405O15Rik,5730405O15Rik,7.1641,0.4749,0.5199,0.9135,0.361,1
5730408K05Rik,5730408K05Rik,11.2393,0.2687,0.5479,0.4905,0.6238,1
5730409E04Rik,5730409E04Rik,318.1507,-0.0332,0.0968,-0.3427,0.7318,1
5730420D15Rik,5730420D15Rik,3.1509,0.1957,0.922,0.2123,0.8319,1
5730422E09Rik,5730422E09Rik,1.3711,-0.1,1.3956,-0.0717,0.9429,1
5730435O14Rik,5730435O14Rik,2.3142,1.1229,0.9133,1.2295,0.2189,1
5730455P16Rik,5730455P16Rik,1377.5669,0.1554,0.1332,1.1669,0.2433,1
5730480H06Rik,5730480H06Rik,17.9521,-0.3305,0.3604,-0.9171,0.3591,1
5730508B09Rik,5730508B09Rik,269.3777,0.0357,0.1478,0.2416,0.8091,1
5730559C18Rik,5730559C18Rik,593.3175,-0.0259,0.1544,-0.1681,0.8665,1
5830411N06Rik,5830411N06Rik,23.6427,0.0755,0.3096,0.2438,0.8074,1
5830415F09Rik,5830415F09Rik,110.525,-0.162,0.1554,-1.0424,0.2972,1
5830416I19Rik,5830416I19Rik,0.416,-0.7663,2.444,-0.3135,0.7539,1
5830416P10Rik,5830416P10Rik,5.4615,0.305,0.6401,0.4764,0.6338,1
5830417I10Rik,5830417I10Rik,992.6063,-0.0412,0.0858,-0.4798,0.6314,1
5830418P13Rik,5830418P13Rik,4.2912,0.4088,0.8684,0.4708,0.6378,1
5830428M24Rik,5830428M24Rik,0.6394,0.0138,1.8988,0.0073,0.9942,1
5830432E09Rik,5830432E09Rik,4.3062,1.0082,0.7066,1.4269,0.1536,1
5830454E08Rik,5830454E08Rik,4.9705,0.8734,0.6692,1.3051,0.1919,1
5830473C10Rik,5830473C10Rik,4.5522,0.829,0.7753,1.0694,0.2849,1
5930430L01Rik,5930430L01Rik,301.7081,0.0474,0.1231,0.3849,0.7003,1
5930438M14Rik,5930438M14Rik,2.6443,0.0429,0.8985,0.0477,0.962,1
6030408B16Rik,6030408B16Rik,0.6214,0.0122,2.0173,0.006,0.9952,1
6030419C18Rik,6030419C18Rik,2214.7457,-0.071,0.1209,-0.5873,0.557,1
6030443J06Rik,6030443J06Rik,11.9602,-0.7073,0.4909,-1.4409,0.1496,1
6030458C11Rik,6030458C11Rik,1784.8595,0.089,0.0993,0.8964,0.3701,1
6030468B19Rik,6030468B19Rik,1.2513,2.7406,1.4756,1.8573,0.0633,1
6230400D17Rik,6230400D17Rik,16.3634,0.4383,0.3688,1.1885,0.2347,1
6330403A02Rik,6330403A02Rik,14.7093,-0.0973,0.4793,-0.2029,0.8392,1
6330403K07Rik,6330403K07Rik,2.7101,0.3662,0.8786,0.4168,0.6768,1
6330408A02Rik,6330408A02Rik,286.4143,0.0616,0.0984,0.6257,0.5315,1
6330409D20Rik,6330409D20Rik,0.6392,0.8887,1.8877,0.4708,0.6378,1
6330415G19Rik,6330415G19Rik,8.8475,0.0554,0.5,0.1109,0.9117,1
6330416G13Rik,6330416G13Rik,801.5875,0.0977,0.1759,0.5555,0.5786,1
6330418K02Rik,6330418K02Rik,6.1841,0.3246,0.5615,0.5781,0.5632,1
6330549D23Rik,6330549D23Rik,10.3268,0.7761,0.5458,1.422,0.155,1
6430531B16Rik,6430531B16Rik,8.5486,-0.0039,0.4923,-0.0078,0.9937,1
6430548M08Rik,6430548M08Rik,1040.3698,-0.1204,0.1104,-1.0908,0.2754,1
6430550D23Rik,6430550D23Rik,10.3313,0.7429,0.4449,1.6698,0.095,1
6430562O15Rik,6430562O15Rik,4.4149,-0.1891,0.6545,-0.2889,0.7726,1
6430571L13Rik,6430571L13Rik,12.4948,-0.2317,0.3859,-0.6004,0.5482,1
6430573F11Rik,6430573F11Rik,0.7375,-0.1253,1.6967,-0.0739,0.9411,1
6430584L05Rik,6430584L05Rik,0.4272,0.0158,2.4387,0.0065,0.9948,1
6530402F18Rik,6530402F18Rik,194.4308,0.0034,0.192,0.0178,0.9858,1
6530411M01Rik,6530411M01Rik,0.5244,-0.0529,2.0467,-0.0258,0.9794,1
6720483E21Rik,6720483E21Rik,2.925,-0.5676,0.8314,-0.6828,0.4948,1
6720489N17Rik,6720489N17Rik,21.7673,0.2486,0.3514,0.7076,0.4792,1
6820431F20Rik,6820431F20Rik,231.2193,0.3605,0.1839,1.9609,0.0499,1
