feature,symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Lin7a,Lin7a,4.3033,-0.7523,0.7094,-1.0605,0.2889,0.8606
Lin7b,Lin7b,6.6405,0.2241,0.7917,0.2831,0.7771,0.97
Lin7c,Lin7c,1509.5859,-0.2543,0.2459,-1.0346,0.3009,0.8615
Lin9,Lin9,357.0443,-0.4433,0.24,-1.8475,0.0647,0.7457
Linc-md1,Linc-md1,125.8018,-0.1986,0.4499,-0.4415,0.6589,0.9548
Lincenc1,Lincenc1,4.7171,0.5694,0.9152,0.6222,0.5338,0.9258
Lincpint,Lincpint,1.4691,0.1878,1.2626,0.1488,0.8817,0.9824
Lincppara,Lincppara,195.1888,-0.1293,0.2095,-0.6171,0.5371,0.9274
Lingo1,Lingo1,37.5898,-0.7736,0.389,-1.9885,0.0468,0.7364
Lingo2,Lingo2,11.8491,-0.0599,0.3912,-0.1532,0.8782,0.982
Lingo3,Lingo3,4.178,0.3319,0.8434,0.3936,0.6939,0.9623
Lingo4,Lingo4,12.2575,-0.7178,0.5552,-1.2928,0.1961,0.8209
Lins,Lins,537.7316,-0.0153,0.0808,-0.1888,0.8503,0.9784
Lipa,Lipa,2950.6859,0.1965,0.0976,2.013,0.0441,0.7364
Lipc,Lipc,9.9569,0.5427,0.5314,1.0213,0.3071,0.8653
Lipe,Lipe,346.3665,0.109,0.1979,0.5509,0.5817,0.9352
Lipg,Lipg,78.1958,-0.7107,0.2575,-2.76,0.0058,0.732
Liph,Liph,5.454,-0.4871,0.6887,-0.7073,0.4794,0.9168
Lipk,Lipk,0.6326,-0.8898,1.6727,-0.532,0.5948,0.9385
Lipm,Lipm,0.7305,-1.0107,1.5527,-0.6509,0.5151,0.9201
Lipn,Lipn,1.1505,1.8078,1.6293,1.1096,0.2672,0.8562
Lipt1,Lipt1,287.5435,-0.1209,0.1223,-0.9888,0.3228,0.8731
Lipt2,Lipt2,75.1607,0.1027,0.1783,0.5756,0.5649,0.93
Litaf,Litaf,7156.8318,0.3973,0.1932,2.057,0.0397,0.732
Lix1,Lix1,388.9424,-0.8218,0.5439,-1.5109,0.1308,0.7771
Lix1l,Lix1l,5418.7694,-0.0147,0.0952,-0.1542,0.8774,0.982
Llgl1,Llgl1,3133.6174,0.0951,0.0726,1.3109,0.1899,0.8161
Llgl2,Llgl2,20.7179,-0.0939,0.2969,-0.3163,0.7518,0.9694
Llph,Llph,1073.22,-0.0179,0.251,-0.0714,0.943,0.9928
Lman1,Lman1,8848.9899,-0.1722,0.1294,-1.3301,0.1835,0.8131
Lman1l,Lman1l,198.8267,-0.2868,0.2468,-1.1624,0.2451,0.8421
Lman2,Lman2,8597.2247,0.0241,0.0632,0.3814,0.7029,0.9638
Lman2l,Lman2l,1308.0765,0.1056,0.0991,1.0663,0.2863,0.8606
Lmbr1,Lmbr1,612.1411,0.299,0.2184,1.3691,0.171,0.8066
Lmbr1l,Lmbr1l,569.9582,0.2172,0.1537,1.4134,0.1575,0.8015
Lmbrd1,Lmbrd1,3127.1374,0.2723,0.1146,2.3761,0.0175,0.732
Lmbrd2,Lmbrd2,227.7571,-0.192,0.3514,-0.5462,0.5849,0.9355
Lmcd1,Lmcd1,731.0884,-0.0075,0.088,-0.0849,0.9324,0.9921
Lmf1,Lmf1,1164.8421,0.2261,0.1358,1.6641,0.0961,0.7664
Lmf2,Lmf2,4294.6695,-0.053,0.0728,-0.7282,0.4665,0.9165
Lmln,Lmln,122.7144,-0.0313,0.2589,-0.1211,0.9036,0.9863
Lmna,Lmna,30665.1313,-0.2485,0.1663,-1.4947,0.135,0.7827
Lmnb1,Lmnb1,1457.8839,-0.7417,0.3059,-2.4247,0.0153,0.732
Lmnb2,Lmnb2,3225.8401,-0.403,0.2455,-1.6416,0.1007,0.767
Lmntd2,Lmntd2,3.1242,0.1523,0.8273,0.1841,0.8539,0.9791
Lmo1,Lmo1,26.072,-0.4768,0.268,-1.7794,0.0752,0.7535
Lmo2,Lmo2,6.5045,0.1677,0.6911,0.2427,0.8082,0.9732
Lmo4,Lmo4,2500.0695,0.4281,0.2705,1.5826,0.1135,0.7736
Lmo7,Lmo7,4417.0793,-0.0976,0.2283,-0.4277,0.6689,0.9568
Lmod1,Lmod1,770.8214,-0.4718,0.2292,-2.0584,0.0395,0.732
Lmod2,Lmod2,1384.2463,-0.2533,0.3279,-0.7725,0.4398,0.9112
Lmod3,Lmod3,1794.8841,-0.1903,0.2659,-0.7156,0.4742,0.9168
Lmtk2,Lmtk2,1051.0521,0.1029,0.0991,1.0382,0.2992,0.8612
Lmtk3,Lmtk3,22.7165,0.1206,0.3043,0.3963,0.6919,0.9623
Lncbate1,Lncbate1,0.5198,-0.0594,2.0354,-0.0292,0.9767,0.9992
Lnp,Lnp,917.9167,-0.1337,0.1854,-0.7215,0.4706,0.9168
Lnpep,Lnpep,1065.1439,-0.2416,0.3291,-0.7341,0.4629,0.9152
Lnx1,Lnx1,251.1273,-0.1523,0.2497,-0.6098,0.542,0.9283
Lnx2,Lnx2,531.9382,-0.1572,0.0912,-1.724,0.0847,0.7604
LOC100049077,LOC100049077,0.7394,0.3855,1.6011,0.2408,0.8097,0.9736
LOC100503496,LOC100503496,1.2452,0.2132,1.2884,0.1655,0.8685,0.9818
LOC100504703,LOC100504703,1.8857,-1.0901,1.0233,-1.0652,0.2868,0.8606
LOC100505025,LOC100505025,13.1826,-0.6507,0.4449,-1.4626,0.1436,0.7928
LOC105246506,LOC105246506,5.6459,0.2831,0.642,0.441,0.6592,0.9548
LOC106740,LOC106740,375.9454,0.0769,0.2113,0.364,0.7159,0.9662
Loh12cr1,Loh12cr1,394.117,0.2365,0.1601,1.4771,0.1397,0.7903
Lonp1,Lonp1,4732.8182,0.3343,0.1674,1.9975,0.0458,0.7364
Lonp2,Lonp2,4565.3365,-0.0349,0.0598,-0.584,0.5592,0.9294
Lonrf1,Lonrf1,355.1475,0.0857,0.1226,0.6992,0.4844,0.9168
Lonrf3,Lonrf3,190.3673,0.2095,0.2751,0.7617,0.4462,0.912
Lor,Lor,4.2919,-0.4956,0.6969,-0.7112,0.4769,0.9168
Lox,Lox,48364.9118,-0.0076,0.1433,-0.0534,0.9574,0.9962
Loxhd1,Loxhd1,5.134,-0.7913,0.6362,-1.2438,0.2136,0.8265
Loxl1,Loxl1,11841.685,-0.1539,0.1209,-1.2733,0.2029,0.8262
Loxl2,Loxl2,2006.421,-0.1317,0.1863,-0.707,0.4796,0.9168
Loxl3,Loxl3,2693.3501,-0.2236,0.1622,-1.3779,0.1682,0.8046
Loxl4,Loxl4,1128.6537,-0.3855,0.1079,-3.5714,0.0004,0.3494
Lpar1,Lpar1,2988.4976,-0.1567,0.1292,-1.213,0.2251,0.8317
Lpar2,Lpar2,72.4758,0.0684,0.22,0.3111,0.7557,0.9694
Lpar3,Lpar3,276.4179,-0.668,0.3665,-1.8226,0.0684,0.7507
Lpar4,Lpar4,150.4443,0.1443,0.2562,0.5633,0.5732,0.9326
Lpar6,Lpar6,263.9068,-0.2157,0.1759,-1.2266,0.22,0.8302
Lpcat1,Lpcat1,511.6559,0.0906,0.1569,0.5779,0.5633,0.9295
Lpcat2,Lpcat2,43.815,0.1221,0.2395,0.5099,0.6101,0.9416
Lpcat2b,Lpcat2b,1.0455,0.8738,1.351,0.6468,0.5178,0.9214
Lpcat3,Lpcat3,2366.3874,0.0392,0.0723,0.5426,0.5874,0.9355
Lpcat4,Lpcat4,498.5753,0.0151,0.1005,0.1506,0.8803,0.9823
Lpgat1,Lpgat1,5499.8685,0.3707,0.221,1.6771,0.0935,0.7643
Lpin1,Lpin1,754.3797,0.3282,0.2147,1.5287,0.1263,0.7753
Lpin2,Lpin2,1745.6619,-0.0275,0.1216,-0.2258,0.8214,0.9761
Lpin3,Lpin3,2162.0153,-0.08,0.1261,-0.6343,0.5259,0.9228
Lpl,Lpl,2548.2162,0.1053,0.1647,0.6394,0.5226,0.9223
Lpp,Lpp,3853.8178,-0.3479,0.2907,-1.1969,0.2313,0.8345
Lppos,Lppos,44.2773,0.2754,0.2182,1.262,0.207,0.8262
Lppr2,Lppr2,1101.4991,0.1079,0.0704,1.5333,0.1252,0.7753
Lppr3,Lppr3,495.9057,0.4621,0.1858,2.4871,0.0129,0.732
Lpxn,Lpxn,4.3002,-0.2236,0.6261,-0.3572,0.721,0.968
Lrba,Lrba,879.2317,-0.1037,0.1528,-0.6788,0.4972,0.9181
Lrch1,Lrch1,1517.3219,-0.0267,0.1368,-0.1948,0.8455,0.9776
Lrch2,Lrch2,277.0023,-0.2121,0.2295,-0.924,0.3555,0.8852
Lrch3,Lrch3,1245.6753,-0.1069,0.1264,-0.8455,0.3978,0.8992
Lrfn1,Lrfn1,0.6297,0.6992,2.3609,0.2961,0.7671,0.97
Lrfn3,Lrfn3,362.3898,0.0298,0.104,0.2863,0.7747,0.97
Lrfn4,Lrfn4,1121.6061,0.2017,0.1117,1.8064,0.0709,0.7515
Lrg1,Lrg1,1.5687,0.4304,1.8345,0.2346,0.8145,0.9747
Lrguk,Lrguk,8.5044,0.5588,0.5286,1.0573,0.2904,0.8606
Lrif1,Lrif1,514.7798,0.2464,0.1498,1.645,0.1,0.7669
Lrig1,Lrig1,3933.7369,0.1441,0.1161,1.2419,0.2143,0.8265
Lrig2,Lrig2,1524.1288,0.2383,0.1557,1.5301,0.126,0.7753
Lrig3,Lrig3,1535.4277,-0.1931,0.0866,-2.2295,0.0258,0.732
Lrmp,Lrmp,3.5593,0.9344,0.7618,1.2266,0.22,0.8302
Lrp1,Lrp1,51882.0607,0.3337,0.1695,1.9683,0.049,0.7364
Lrp10,Lrp10,7507.626,0.18,0.0697,2.5817,0.0098,0.732
Lrp11,Lrp11,611.2092,-0.0522,0.1488,-0.3512,0.7254,0.9689
Lrp12,Lrp12,2379.1172,0.152,0.1397,1.0885,0.2764,0.8588
Lrp2,Lrp2,5.8397,-0.2692,0.5923,-0.4545,0.6494,0.9539
Lrp2bp,Lrp2bp,12.8094,-0.2807,0.5145,-0.5456,0.5854,0.9355
Lrp4,Lrp4,4535.2474,-0.1477,0.2279,-0.6481,0.5169,0.9209
Lrp5,Lrp5,6273.3651,0.2093,0.1048,1.997,0.0458,0.7364
Lrp6,Lrp6,2689.1543,-0.0894,0.1816,-0.492,0.6227,0.9443
Lrp8,Lrp8,364.6417,0.2243,0.2687,0.8348,0.4038,0.9033
Lrpap1,Lrpap1,4534.3735,0.1163,0.1305,0.891,0.3729,0.893
Lrpprc,Lrpprc,2624.3023,0.039,0.1043,0.3737,0.7087,0.9661
Lrr1,Lrr1,79.2921,-0.8339,0.471,-1.7703,0.0767,0.7572
Lrrc1,Lrrc1,504.4177,-0.1213,0.1435,-0.8447,0.3983,0.8995
Lrrc10b,Lrrc10b,39.6445,-0.2441,0.4004,-0.6096,0.5421,0.9283
Lrrc14,Lrrc14,1145.0057,0.1166,0.097,1.203,0.229,0.8326
Lrrc14b,Lrrc14b,76.7065,0.068,0.1878,0.3618,0.7175,0.9666
Lrrc15,Lrrc15,66.8356,-0.7981,0.3544,-2.2523,0.0243,0.732
Lrrc16a,Lrrc16a,810.9995,-0.0087,0.0691,-0.1254,0.9002,0.986
Lrrc16b,Lrrc16b,2.5204,1.0797,0.8746,1.2345,0.217,0.8289
Lrrc17,Lrrc17,5018.3989,-0.5784,0.269,-2.1501,0.0315,0.732
Lrrc19,Lrrc19,6.3743,-0.4778,0.593,-0.8057,0.4204,0.905
Lrrc2,Lrrc2,35.1466,-0.2314,0.4075,-0.5677,0.5702,0.9318
Lrrc20,Lrrc20,1318.4471,0.1488,0.0952,1.5638,0.1179,0.7753
Lrrc23,Lrrc23,8.4944,0.2698,0.4625,0.5834,0.5596,0.9294
Lrrc24,Lrrc24,62.0452,0.0999,0.2022,0.4941,0.6213,0.9436
Lrrc25,Lrrc25,0.4218,0.0065,2.0626,0.0032,0.9975,1
Lrrc26,Lrrc26,3.2666,0.0361,0.7818,0.0462,0.9631,0.9972
Lrrc27,Lrrc27,146.5215,0.2689,0.2359,1.1398,0.2544,0.8453
Lrrc28,Lrrc28,615.4729,-0.0403,0.0998,-0.4035,0.6866,0.9623
Lrrc29,Lrrc29,65.5145,-0.1182,0.2174,-0.5435,0.5868,0.9355
Lrrc3,Lrrc3,0.8275,-2.1346,1.6417,-1.3002,0.1935,0.8197
Lrrc30,Lrrc30,24.7164,-0.1718,0.351,-0.4893,0.6246,0.9451
Lrrc32,Lrrc32,654.9612,-0.1832,0.2401,-0.7628,0.4456,0.912
Lrrc34,Lrrc34,4.7278,0.5622,0.6868,0.8185,0.4131,0.9033
Lrrc39,Lrrc39,249.5612,-0.1758,0.2519,-0.6977,0.4854,0.9168
Lrrc4,Lrrc4,32.6446,-0.3405,0.3243,-1.0501,0.2937,0.8606
Lrrc40,Lrrc40,1064.5992,-0.2765,0.1506,-1.8362,0.0663,0.7457
Lrrc41,Lrrc41,3742.7407,-0.0277,0.0769,-0.3599,0.7189,0.9672
Lrrc42,Lrrc42,1585.6479,-0.0386,0.0842,-0.4584,0.6467,0.953
Lrrc45,Lrrc45,851.0719,0.0673,0.0874,0.7698,0.4414,0.9115
Lrrc46,Lrrc46,29.8995,0.2216,0.2751,0.8057,0.4204,0.905
Lrrc47,Lrrc47,1176.4854,0.0255,0.0824,0.3095,0.757,0.9694
Lrrc48,Lrrc48,5.6664,0.3064,0.5861,0.5229,0.6011,0.9406
Lrrc49,Lrrc49,792.5154,0.1539,0.1864,0.8256,0.4091,0.9033
Lrrc4c,Lrrc4c,200.6842,-0.5783,0.3144,-1.839,0.0659,0.7457
Lrrc51,Lrrc51,128.7626,0.5137,0.2109,2.436,0.0149,0.732
Lrrc55,Lrrc55,23.9159,-0.2566,0.3955,-0.6488,0.5164,0.9209
Lrrc56,Lrrc56,59.8602,-0.0736,0.3424,-0.2151,0.8297,0.9774
Lrrc57,Lrrc57,732.0736,-0.019,0.1018,-0.1871,0.8516,0.9789
Lrrc58,Lrrc58,3236.0338,-0.0711,0.2357,-0.3016,0.763,0.97
Lrrc59,Lrrc59,10129.1166,-0.0682,0.0699,-0.9751,0.3295,0.8764
Lrrc6,Lrrc6,0.413,0.695,2.4257,0.2865,0.7745,0.97
Lrrc61,Lrrc61,301.7955,0.2515,0.1563,1.609,0.1076,0.7718
Lrrc66,Lrrc66,4.2784,0.2613,0.7597,0.3439,0.7309,0.9694
Lrrc69,Lrrc69,0.8345,-0.5189,1.6109,-0.3221,0.7474,0.9694
Lrrc71,Lrrc71,2.7335,0.5003,0.9067,0.5518,0.5811,0.9352
Lrrc73,Lrrc73,57.196,0.1906,0.1998,0.9543,0.34,0.879
Lrrc74b,Lrrc74b,17.7005,0.5903,0.4399,1.3419,0.1796,0.8123
Lrrc75a,Lrrc75a,604.0119,-0.0716,0.1078,-0.6636,0.507,0.9188
Lrrc75b,Lrrc75b,635.616,-0.2067,0.1151,-1.7951,0.0726,0.752
Lrrc8a,Lrrc8a,1598.6897,0.1452,0.1321,1.0994,0.2716,0.8588
Lrrc8b,Lrrc8b,234.0989,-0.2312,0.2247,-1.0287,0.3036,0.8631
Lrrc8c,Lrrc8c,428.2432,-0.2295,0.1103,-2.0806,0.0375,0.732
Lrrc8d,Lrrc8d,653.0242,0.269,0.1963,1.3705,0.1705,0.8059
Lrrc8e,Lrrc8e,299.6567,0.0872,0.1039,0.8395,0.4012,0.902
Lrrc9,Lrrc9,0.9327,-0.6676,1.6324,-0.409,0.6825,0.962
Lrrcc1,Lrrcc1,258.7151,0.1657,0.1457,1.1373,0.2554,0.8467
Lrrd1,Lrrd1,13.5614,-0.733,0.5269,-1.3913,0.1641,0.8037
Lrrfip1,Lrrfip1,5642.2358,-0.1127,0.1231,-0.9161,0.3596,0.8866
Lrrfip2,Lrrfip2,1690.9819,0.0816,0.0997,0.8191,0.4127,0.9033
Lrriq3,Lrriq3,20.8159,0.1954,0.3576,0.5464,0.5848,0.9355
Lrrk1,Lrrk1,4450.2473,-0.1537,0.1149,-1.3375,0.1811,0.8131
Lrrk2,Lrrk2,1655.4208,-0.0804,0.1331,-0.6044,0.5456,0.9286
Lrrn1,Lrrn1,3091.1924,-0.088,0.3111,-0.2828,0.7773,0.97
Lrrn2,Lrrn2,5.6851,-0.6026,0.8318,-0.7244,0.4688,0.9168
Lrrn3,Lrrn3,22.3179,-0.6235,0.4324,-1.4419,0.1493,0.7968
Lrrn4cl,Lrrn4cl,69.1842,0.609,0.3125,1.9487,0.0513,0.7364
Lrrtm2,Lrrtm2,32.2083,-1.0117,0.4577,-2.2104,0.0271,0.732
Lrrtm3,Lrrtm3,1.1436,0.0939,1.3651,0.0688,0.9452,0.9934
Lrrtm4,Lrrtm4,0.8316,0.0039,1.5454,0.0025,0.998,1
Lrsam1,Lrsam1,821.9334,0.1759,0.102,1.7245,0.0846,0.7604
Lrtm1,Lrtm1,16.6542,-0.7224,0.6203,-1.1647,0.2441,0.8419
Lrtm2,Lrtm2,1.2618,-0.1581,1.2608,-0.1254,0.9002,0.986
Lrwd1,Lrwd1,933.3592,0.0378,0.0997,0.3786,0.705,0.9646
Lsg1,Lsg1,2133.3345,-0.0081,0.079,-0.1026,0.9183,0.9879
Lsm1,Lsm1,996.3665,0.0702,0.1269,0.5533,0.58,0.9352
Lsm10,Lsm10,580.5237,0.3105,0.1626,1.91,0.0561,0.7377
Lsm11,Lsm11,589.3499,-0.0166,0.078,-0.2133,0.8311,0.9774
Lsm12,Lsm12,1123.6776,-0.1617,0.0732,-2.208,0.0272,0.732
Lsm14a,Lsm14a,5461.655,-0.0783,0.0707,-1.1074,0.2681,0.857
Lsm14b,Lsm14b,2934.4145,0.1014,0.1266,0.8009,0.4232,0.906
Lsm2,Lsm2,739.8648,-0.2267,0.1398,-1.6217,0.1049,0.7695
Lsm3,Lsm3,897.1775,-0.2481,0.1275,-1.9458,0.0517,0.7364
Lsm4,Lsm4,883.8717,-0.1379,0.0989,-1.3938,0.1634,0.8037
Lsm5,Lsm5,557.8622,-0.2311,0.0811,-2.8514,0.0044,0.732
Lsm6,Lsm6,2242.4695,-0.2907,0.1226,-2.3713,0.0177,0.732
Lsm7,Lsm7,600.1003,-0.0297,0.1592,-0.1864,0.8521,0.9789
Lsm8,Lsm8,964.5396,-0.1166,0.0848,-1.3756,0.1689,0.805
Lsmem1,Lsmem1,3.4587,-0.4673,0.776,-0.6021,0.5471,0.9289
Lsp1,Lsp1,4256.1955,-0.3095,0.2357,-1.313,0.1892,0.8161
Lsr,Lsr,18.7059,0.1306,0.3937,0.3317,0.7401,0.9694
Lss,Lss,1237.1106,0.1722,0.1759,0.9793,0.3274,0.8756
Lst1,Lst1,3.9669,0.6603,0.7367,0.8962,0.3701,0.8925
Lta,Lta,6.3825,-0.255,0.5731,-0.445,0.6563,0.9548
Lta4h,Lta4h,3867.7963,-0.0128,0.0746,-0.172,0.8634,0.9808
Ltb,Ltb,0.4194,-0.6884,2.4188,-0.2846,0.7759,0.97
Ltb4r2,Ltb4r2,0.3157,-0.6835,2.5731,-0.2656,0.7905,0.97
Ltbp1,Ltbp1,7598.4474,-0.0208,0.1354,-0.1536,0.8779,0.982
Ltbp2,Ltbp2,9349.561,0.1043,0.1198,0.8703,0.3841,0.8935
Ltbp3,Ltbp3,13237.0595,0.0823,0.0774,1.0636,0.2875,0.8606
Ltbp4,Ltbp4,3435.3767,-0.3104,0.2301,-1.349,0.1773,0.8119
Ltbr,Ltbr,3977.0952,0.3325,0.181,1.8371,0.0662,0.7457
Ltc4s,Ltc4s,60.7375,-0.4256,0.3331,-1.2777,0.2013,0.8261
Ltk,Ltk,0.4208,0.0112,2.4876,0.0045,0.9964,1
Ltn1,Ltn1,2059.0333,-0.1601,0.1965,-0.8146,0.4153,0.9033
Ltv1,Ltv1,1480.9141,0.0383,0.0872,0.4399,0.66,0.9548
Luc7l,Luc7l,2584.8081,-0.1005,0.073,-1.3771,0.1685,0.8046
Luc7l2,Luc7l2,4249.5941,-0.2179,0.1845,-1.1815,0.2374,0.8378
Luc7l3,Luc7l3,1665.468,-0.1062,0.2201,-0.4824,0.6295,0.9451
Lum,Lum,48.3918,0.0604,0.4768,0.1266,0.8993,0.9856
Lurap1,Lurap1,91.6938,0.1717,0.1796,0.9557,0.3392,0.879
Lurap1l,Lurap1l,2640.9966,-0.1952,0.1289,-1.5148,0.1298,0.777
Luzp1,Luzp1,4017.4823,-0.2357,0.1916,-1.2305,0.2185,0.8302
Luzp4,Luzp4,2.106,-0.3867,0.9748,-0.3967,0.6916,0.9623
Lvrn,Lvrn,120.9767,0.4094,0.1791,2.2856,0.0223,0.732
Lxn,Lxn,748.1417,0.0551,0.1332,0.4138,0.679,0.961
Ly6a,Ly6a,11588.6523,0.8893,0.6272,1.4178,0.1563,0.8015
Ly6c1,Ly6c1,1570.2757,0.8235,0.3458,2.3812,0.0173,0.732
Ly6c2,Ly6c2,502.3394,0.6694,0.3478,1.9245,0.0543,0.7377
Ly6d,Ly6d,15.3261,-0.462,0.5373,-0.8599,0.3898,0.8976
Ly6e,Ly6e,17455.6376,-0.0286,0.0933,-0.3066,0.7591,0.9694
Ly6f,Ly6f,1.2646,-0.4705,1.4551,-0.3234,0.7464,0.9694
Ly6g5b,Ly6g5b,3.6754,-0.4817,0.7463,-0.6455,0.5186,0.9219
Ly6g6c,Ly6g6c,2.8204,-0.1851,0.7954,-0.2327,0.816,0.975
Ly6g6d,Ly6g6d,0.6327,-0.8691,1.8829,-0.4615,0.6444,0.9518
Ly6i,Ly6i,2.0995,1.0821,1.0758,1.0058,0.3145,0.8692
Ly75,Ly75,794.6371,-0.0709,0.102,-0.6957,0.4866,0.9168
Ly9,Ly9,0.6216,0.0049,2.0202,0.0024,0.9981,1
Ly96,Ly96,179.6434,0.3521,0.2502,1.407,0.1594,0.8019
Lyar,Lyar,836.6332,-0.2663,0.089,-2.9938,0.0028,0.732
Lyl1,Lyl1,11.2951,-0.4539,0.4837,-0.9385,0.348,0.8829
Lyn,Lyn,619.6371,-0.0514,0.1489,-0.3451,0.73,0.9694
Lynx1,Lynx1,3134.7042,-0.029,0.0922,-0.3144,0.7532,0.9694
Lypd1,Lypd1,0.4138,-0.7714,2.4833,-0.3106,0.7561,0.9694
Lypd6,Lypd6,334.1726,-0.3954,0.2239,-1.7661,0.0774,0.7572
Lypd6b,Lypd6b,49.5693,0.497,0.3321,1.4964,0.1346,0.7827
Lypla1,Lypla1,2842.2438,-0.1586,0.1512,-1.0494,0.294,0.8606
Lypla2,Lypla2,1502.0337,0.0175,0.0841,0.2075,0.8356,0.9774
Lyplal1,Lyplal1,188.3862,-0.0469,0.199,-0.2356,0.8138,0.9745
Lyrm1,Lyrm1,135.9942,-0.0228,0.1299,-0.1757,0.8606,0.9802
Lyrm2,Lyrm2,709.1971,0.0675,0.0909,0.7429,0.4575,0.9137
Lyrm4,Lyrm4,330.0912,0.0643,0.1652,0.3889,0.6973,0.9632
Lyrm5,Lyrm5,1007.205,0.0552,0.089,0.6204,0.535,0.9265
Lyrm7,Lyrm7,44.6552,0.1806,0.2521,0.7163,0.4738,0.9168
Lyrm9,Lyrm9,236.2316,0.0429,0.1125,0.3813,0.703,0.9638
Lysmd1,Lysmd1,140.224,0.0791,0.2694,0.2935,0.7691,0.97
Lysmd2,Lysmd2,419.0013,0.0227,0.2045,0.1108,0.9117,0.9873
Lysmd3,Lysmd3,555.1491,-0.0485,0.2535,-0.1914,0.8482,0.978
Lysmd4,Lysmd4,507.8316,0.1003,0.1046,0.9585,0.3378,0.879
Lyst,Lyst,1004.5048,0.3251,0.2008,1.6192,0.1054,0.7704
Lyve1,Lyve1,0.6335,-0.8446,2.2612,-0.3735,0.7088,0.9661
Lyz2,Lyz2,30.6345,0.0642,0.295,0.2177,0.8277,0.9767
Lyzl4,Lyzl4,0.9483,-0.3112,1.5033,-0.207,0.836,0.9774
Lzic,Lzic,1601.0816,0.0094,0.0728,0.1287,0.8976,0.9854
Lztfl1,Lztfl1,567.6403,-0.0395,0.2053,-0.1924,0.8474,0.978
Lztr1,Lztr1,3318.0386,0.1178,0.1082,1.0888,0.2762,0.8588
Lzts1,Lzts1,98.8169,-0.0723,0.2244,-0.3222,0.7473,0.9694
Lzts2,Lzts2,3135.6455,0.2196,0.1154,1.9038,0.0569,0.7377
Lzts3,Lzts3,658.868,-0.1031,0.1254,-0.8222,0.411,0.9033
M1ap,M1ap,22.0521,-0.0051,0.3483,-0.0147,0.9883,1
M6pr,M6pr,6920.7703,0.1569,0.125,1.2551,0.2095,0.8265
Maats1,Maats1,13.1881,0.5518,0.4247,1.2992,0.1939,0.8197
Mab21l1,Mab21l1,1.5648,-0.3848,1.258,-0.3059,0.7597,0.9699
Mab21l3,Mab21l3,91.9055,-0.038,0.2286,-0.1661,0.8681,0.9818
Macc1,Macc1,76.3438,0.3756,0.3937,0.9538,0.3402,0.879
Macf1,Macf1,14640.1682,-0.2498,0.3161,-0.7902,0.4294,0.9079
Macrod1,Macrod1,1145.2214,0.421,0.1861,2.2618,0.0237,0.732
Macrod2,Macrod2,6.6109,0.1613,0.5843,0.276,0.7825,0.97
Mad1l1,Mad1l1,1066.1048,-0.184,0.0957,-1.9223,0.0546,0.7377
Mad2l1,Mad2l1,1318.8593,-0.6545,0.2617,-2.5007,0.0124,0.732
Mad2l1bp,Mad2l1bp,820.7226,-0.0469,0.0965,-0.4862,0.6268,0.9451
Mad2l2,Mad2l2,441.0203,0.0712,0.1313,0.5425,0.5875,0.9355
Madcam1,Madcam1,0.3158,0.6972,2.5723,0.271,0.7864,0.97
Madd,Madd,761.6453,0.3689,0.1787,2.064,0.039,0.732
Maea,Maea,5582.7636,0.0081,0.0836,0.0966,0.923,0.9893
Maf,Maf,938.814,0.0426,0.186,0.229,0.8188,0.9755
Maf1,Maf1,4165.1818,0.2443,0.1561,1.5646,0.1177,0.7753
Mafa,Mafa,83.8822,-0.2968,0.3143,-0.9445,0.3449,0.8808
Mafb,Mafb,7.6307,0.4992,0.6258,0.7977,0.425,0.9064
Maff,Maff,1609.8744,0.9581,0.6228,1.5384,0.1239,0.7753
Mafg,Mafg,1048.3773,0.3544,0.209,1.6961,0.0899,0.764
Mafk,Mafk,1749.2156,0.2692,0.1648,1.6334,0.1024,0.7679
Magea3,Magea3,2.0937,-0.7163,0.9312,-0.7692,0.4418,0.9118
Magea5,Magea5,0.9388,0.5793,1.5363,0.3771,0.7061,0.965
Magea8,Magea8,30.6959,-0.0998,0.2555,-0.3908,0.696,0.9626
Mageb18,Mageb18,3.0319,0.505,0.9141,0.5524,0.5807,0.9352
Mageb3,Mageb3,1.4584,-0.6107,1.1781,-0.5184,0.6042,0.941
Mageb4,Mageb4,0.3167,0.6974,2.5707,0.2713,0.7862,0.97
Maged1,Maged1,29522.4988,-0.0018,0.0784,-0.0226,0.982,1
Maged2,Maged2,3428.4421,-0.1228,0.1167,-1.0521,0.2928,0.8606
Magee1,Magee1,1147.4614,0.0259,0.0914,0.2834,0.7769,0.97
Magef1,Magef1,119.3087,0.111,0.2519,0.4408,0.6594,0.9548
Magi1,Magi1,474.9138,0.1963,0.187,1.0493,0.2941,0.8606
Magi2,Magi2,68.7086,0.0884,0.1755,0.5037,0.6144,0.9427
Magi3,Magi3,1501.271,-0.0619,0.1662,-0.3722,0.7097,0.9662
Magix,Magix,4.4163,0.5597,0.9481,0.5903,0.555,0.929
Magoh,Magoh,1602.3288,-0.1257,0.076,-1.654,0.0981,0.7669
Magohb,Magohb,425.2265,-0.1432,0.0856,-1.6725,0.0944,0.7643
Magt1,Magt1,2728.767,0.1347,0.187,0.72,0.4715,0.9168
Mak,Mak,0.7338,1.0534,1.947,0.541,0.5885,0.9359
Mak16,Mak16,1505.6049,-0.1221,0.1251,-0.976,0.3291,0.8758
